城市,景点名称,景点类型,最佳季节,评分,门票价格,推荐游玩时长,简介,经度,纬度
大连市,白云山山体公园,风景名胜,全年,4.6,免费,2-3小时,白云街道长白街7-2号附近,121.617841,38.897143
大连市,五四广场,风景名胜,全年,4.4,免费,2-3小时,西安路(兴工街地铁站A口步行290米),121.589650,38.913633
大连市,银沙滩公园,风景名胜,全年,4.8,免费,2-3小时,滨海西路76号,121.612770,38.869242
大连市,东港音乐喷泉广场,风景名胜,全年,4.8,免费,2-3小时,五五路9号(近大连国际会议中心),121.675287,38.930747
大连市,儿童公园,风景名胜,全年,4.7,免费,2-3小时,哈尔滨街1-88号(南山路129-225号),121.653328,38.915627
大连市,白云雁水健身公园,风景名胜,全年,4.6,免费,2-3小时,白云街道迎春路60号,121.619654,38.888043
大连市,星海公园,风景名胜,全年,4.8,免费,2-3小时,中山路634号,121.568075,38.877811
大连市,松山寺,风景名胜,全年,4.3,免费,2-3小时,唐山街,121.627706,38.910968
大连市,双拥文化广场,风景名胜,全年,4.1,免费,2-3小时,黄河街与九三街路口处,121.614706,38.915059
大连市,大连老虎滩海洋公园,风景名胜,全年,4.7,免费,2-3小时,滨海中路9号,121.674648,38.878386
大连市,大连植物园,风景名胜,全年,4.7,免费,2-3小时,望海街39号,121.659338,38.909400
大连市,大连圣亚海洋世界,风景名胜,全年,4.7,免费,2-3小时,中山路608-6-8号,121.570641,38.878110
大连市,基督教北京街教堂,风景名胜,全年,4.3,免费,2-3小时,北京街道长江路665号,121.612225,38.919350
大连市,大连老虎滩海洋公园极地馆,风景名胜,全年,4.5,免费,2-3小时,虎滩街3号,121.677169,38.878242
大连市,海昌·东方水城,风景名胜,全年,4.8,免费,2-3小时,港浦路56-1号,121.693004,38.924020
大连市,富国公园,风景名胜,全年,4.6,免费,2-3小时,星海湾街道星海街173号,121.574791,38.891398
大连市,渔人码头,商务住宅,全年,4.8,免费,2-3小时,滨海东路80-2号,121.685769,38.874450
大连市,黑石礁公园,风景名胜,全年,4.8,免费,2-3小时,黑石礁街52号大连海洋大学附近,121.558934,38.869587
大连市,金沙滩,风景名胜,全年,4.6,免费,2-3小时,八一路街道滨海路53号,121.604623,38.874910
大连市,港东五街打卡点,风景名胜,全年,4.7,免费,2-3小时,华乐街与长江东路交叉口西南180米,121.688833,38.914848
大连市,思想公园,风景名胜,全年,4.2,免费,2-3小时,中山路427-a-2(富国街地铁站D口步行120米),121.585524,38.897331
大连市,北海公园,风景名胜,全年,4.2,免费,2-3小时,先进街34号,121.635296,38.929753
大连市,滨海路西段木栈道,风景名胜,全年,4.6,免费,2-3小时,白山路街道城堡麓园南侧200米,121.596943,38.875925
大连市,棒棰岛风景区,风景名胜,全年,4.7,免费,2-3小时,迎宾路1号(棒棰岛国宾馆景区),121.709418,38.882274
大连市,海军广场,风景名胜,全年,4.4,免费,2-3小时,春德街,121.663507,38.915208
大连市,天主教堂,风景名胜,全年,4.2,免费,2-3小时,西安街31号,121.624215,38.915426
大连市,亲海栈道,风景名胜,全年,4.8,免费,2-3小时,深蓝大连潜水游泳俱乐部东侧220米,121.637160,38.863899
大连市,希望广场,风景名胜,全年,4.1,免费,2-3小时,中山路与高明街交汇处东100米,121.629845,38.913201
大连市,数码广场,风景名胜,全年,4.4,免费,2-3小时,[],121.545136,38.884091
大连市,中山公园-华宫,风景名胜,全年,4.2,免费,2-3小时,联合路62号中山公园,121.601544,38.912661
大连市,小付家庄海滩,风景名胜,全年,4.6,免费,2-3小时,滨海中路傅家庄公园,121.628386,38.863488
大连市,富国公园-观景台,风景名胜,全年,4.3,免费,2-3小时,星辰街与星河路交叉口西南220米,121.580511,38.894022
大连市,海纳百川大连国际雕塑公园,风景名胜,全年,4.7,免费,2-3小时,清水街与凌滨路交叉口,121.548387,38.859794
大连市,银沙滩浴场,风景名胜,全年,4.6,免费,2-3小时,八一路街道滨海西路76号,121.613850,38.868401
大连市,英雄纪念公园,风景名胜,全年,4.3,免费,2-3小时,纪念街96号,121.625057,38.899430
大连市,金家街公园,风景名胜,全年,4.3,免费,2-3小时,金家街17-6号,121.594959,38.970200
大连市,白云鹿鸣,风景名胜,全年,4.3,免费,2-3小时,七莲银珠水系西侧,121.611432,38.887486
大连市,莲花山公园,风景名胜,全年,4.2,免费,2-3小时,白云街道威华街134号,121.626616,38.886691
大连市,七贤岭森林公园,风景名胜,全年,4.7,免费,2-3小时,七贤路,121.527508,38.848275
大连市,横山寺,风景名胜,全年,4.7,免费,2-3小时,龙王塘街道祥坛路1号,121.425463,38.883389
大连市,大连横山公园,风景名胜,全年,4.5,免费,2-3小时,祥坛路1号,121.416987,38.875708
大连市,安娜及刘长春居所,风景名胜,全年,4.3,免费,2-3小时,高尔基路195号,121.604643,38.902797
大连市,大连中山广场近代建筑群,风景名胜,全年,4.3,免费,2-3小时,解放街与白玉街交叉口西北80米,121.644391,38.920409
大连市,大连市基督教玉光街礼拜堂,风景名胜,全年,4.1,免费,2-3小时,玉光街2号,121.642567,38.919779
大连市,华乐广场,风景名胜,全年,4.3,免费,2-3小时,华乐街105-1号,121.683608,38.913878
大连市,观山汤泉,风景名胜,全年,4.5,免费,2-3小时,彩云园6号,121.553846,38.927537
大连市,大连西郊国家森林公园,风景名胜,全年,4.7,免费,2-3小时,红旗西路与张前线交汇处,121.454455,38.914975
大连市,仰望公园,风景名胜,全年,4.4,免费,2-3小时,西北路,121.565494,38.964305
大连市,鼎山公园,风景名胜,全年,4.3,免费,2-3小时,周山街鼎山公园,121.568034,38.952036
大连市,大连市奥林匹克广场,风景名胜,全年,4.1,免费,2-3小时,中山路9号(人民广场地铁站出入口步行220米),121.608011,38.908841
大连市,甘井子公园,风景名胜,全年,4.2,免费,2-3小时,新甘井子路14号,121.618449,38.975277
大连市,儿童公园-明泽湖,风景名胜,全年,4.2,免费,2-3小时,哈尔滨街1-88号(南山路129-225号)儿童公园,121.653994,38.916246
大连市,蟹子湾公园,风景名胜,全年,4.6,免费,2-3小时,海燕街7号,121.663958,38.987596
大连市,炮台山遗址,风景名胜,全年,4.2,免费,2-3小时,东港印象小区西侧炮台山上,121.675463,38.910434
大连市,学苑广场,风景名胜,全年,4.2,免费,2-3小时,杨树街2号(学苑广场地铁站C口步行110米),121.547761,38.875538
大连市,大连中华工学会旧址纪念馆,风景名胜,全年,4.1,免费,2-3小时,黄河路658号(西安路地铁站A口步行260米),121.589335,38.910439
大连市,秀月湾,风景名胜,全年,4.4,免费,2-3小时,亲海栈道东南侧100米,121.637708,38.863077
大连市,星海荧光海最佳打卡点,风景名胜,全年,4.3,免费,2-3小时,星海广场c2区,121.576818,38.875500
大连市,泊霞湾公园,风景名胜,全年,4.7,免费,2-3小时,革镇堡街道羊圈子村,121.533610,39.048050
大连市,晨曦沙滩,风景名胜,全年,4.7,免费,2-3小时,迎宾路1号棒棰岛风景区,121.717807,38.898186
大连市,星海大桥与星海栈桥观景点,风景名胜,全年,4.3,免费,2-3小时,中山路634号星海公园(西南角),121.567430,38.877440
大连市,前关城市中央湿地公园,风景名胜,全年,4.6,免费,2-3小时,关厢路,121.662981,39.035168
大连市,童牛岭风景区,风景名胜,全年,4.7,免费,2-3小时,梧桐街8号,121.786877,39.034204
大连市,基督教大连丰收堂,风景名胜,全年,4.2,免费,2-3小时,丰收路258号,121.574346,38.95958
大连市,天津街广场公园,风景名胜,全年,4.1,免费,2-3小时,友好路与天津街交叉口东南60米,121.639922,38.922770
大连市,小平岛广场,风景名胜,全年,4.4,免费,2-3小时,小平岛路210号,121.502977,38.832004
大连市,安山寺,风景名胜,全年,4.5,免费,2-3小时,大连革镇堡镇鞍子山村,121.471402,38.998760
大连市,石槽老人与海观海平台,风景名胜,全年,4.4,免费,2-3小时,山日民宿(老虎滩海洋公园3号店)东南侧200米,121.699778,38.867189
大连市,贡多拉乘船,风景名胜,全年,4.3,免费,2-3小时,港浦路与港东街交叉口东180米,121.683847,38.926747
大连市,星海广场,风景名胜,全年,4.9,免费,2-3小时,中山路572号(西南路口),121.587922,38.882006
大连市,莲花山观景台,风景名胜,全年,4.8,免费,2-3小时,迎春路60号森林动物园西山健身公园内,121.608727,38.879606
大连市,三八广场,风景名胜,全年,4.5,免费,2-3小时,五五路49号A,121.657286,38.919524
大连市,马栏广场,风景名胜,全年,4.7,免费,2-3小时,红旗街道红旗东路7号(马栏广场地铁站B口步行50米),121.554406,38.920146
大连市,付家庄公园,风景名胜,全年,4.8,免费,2-3小时,滨海西路53号,121.623488,38.865199
大连市,梭鱼湾滨海体育公园,风景名胜,全年,4.7,免费,2-3小时,钻石海湾北岸(东北路鹏辉道口东300米),121.616674,38.951368
大连市,二七广场,风景名胜,全年,4.4,免费,2-3小时,太阳街41号,121.662941,38.920214
大连市,大连观光塔(暂停开放),风景名胜,全年,4.3,免费,2-3小时,绿山巷99号,121.631717,38.905348
大连市,海之韵公园,风景名胜,全年,4.7,免费,2-3小时,滨海北路1号,121.701947,38.892604
大连市,梭鱼湾公园,风景名胜,全年,4.5,免费,2-3小时,周水子街道东海街与东海路交叉口西南50米,121.595163,38.949547
大连市,大连百年纪念城雕,风景名胜,全年,4.7,免费,2-3小时,星海湾广场南端,121.586807,38.876558
大连市,喷泉广场(暂停开放),风景名胜,全年,4.5,免费,2-3小时,星海广场,121.588009,38.881996
大连市,燕窝岭景区,风景名胜,全年,4.5,免费,2-3小时,桃源街道滨海路中段东部101号(近北大桥),121.650095,38.865664
大连市,老码头景区(暂停开放),风景名胜,全年,4.5,免费,2-3小时,港湾街1号中的四五泊区控制间,121.668657,38.931546
大连市,清真寺,风景名胜,全年,4.1,免费,2-3小时,北京街98-104号,121.612636,38.916134
大连市,广播电视塔,风景名胜,全年,4.2,免费,2-3小时,绿山巷99号大连观光塔(东北角),121.633030,38.906054
大连市,大连森林动物园摩天轮,风景名胜,全年,4.7,免费,2-3小时,滨海西路79号森林动物园南门,121.612553,38.873458
大连市,莲花山寺(暂停开放),风景名胜,全年,4.2,免费,2-3小时,迎春路60号,121.620922,38.884695
大连市,明珠公园,风景名胜,全年,4.4,免费,2-3小时,哲林街与虹韵路交叉口,121.533295,38.948459
大连市,海之韵公园旭日广场,风景名胜,全年,4.6,免费,2-3小时,海军广场街道滨海北路1号海之韵公园内(东侧),121.715513,38.897170
大连市,西尖山公园,风景名胜,全年,4.1,免费,2-3小时,弘基·书香园南区附近,121.549167,38.869479
大连市,欣乐公园,风景名胜,全年,4.2,免费,2-3小时,泡崖大街,121.556766,38.974482
大连市,大连棠梨乐游谷,风景名胜,全年,4.4,免费,2-3小时,红旗街道红旗西路七葫芦沟内,121.463668,38.939462
大连市,枣园,风景名胜,全年,4.2,免费,2-3小时,天河路与华东路交汇处,121.588876,38.982534
大连市,白云雁水峰景台,风景名胜,全年,4.0,免费,2-3小时,森林运动园西山揽车健身公园内,121.610631,38.887428
大连市,圣亚极地世界,风景名胜,全年,4.3,免费,2-3小时,中山路608-6-8号大连圣亚海洋世界(东北角),121.571707,38.879046
大连市,大连海之韵公园-观景台,风景名胜,全年,4.2,免费,2-3小时,滨海北路1号大连海之韵公园,121.716056,38.895259
大连市,七星广场,风景名胜,全年,4.3,免费,2-3小时,甘井子街道山中街石化公司,121.644245,38.975225
大连市,大连金龙寺国家森林公园,风景名胜,全年,4.6,免费,2-3小时,营升路,121.391492,38.941387
大连市,澐璟国际社区公园,风景名胜,全年,4.3,免费,2-3小时,礼水街8-5号,121.542383,38.850341
大连市,海之韵公园-海底大峡谷,风景名胜,全年,4.4,免费,2-3小时,滨海北路(海之韵地铁站B口步行450米),121.715892,38.907460
大连市,环卫公园,风景名胜,全年,4.1,免费,2-3小时,莲花山路53-1号,121.599990,38.895578
大连市,景山近邻公园,风景名胜,全年,3.9,免费,2-3小时,高洁巷24号,121.668667,38.893462
大连市,金沙坪景区,风景名胜,全年,4.3,免费,2-3小时,社会主义学院西侧170米,121.614783,38.867777
大连市,大连森林动物园野生放养园,风景名胜,全年,4.1,免费,2-3小时,南石道街迎春路60号大连森林动物园内(南侧),121.615573,38.873167
大连市,鸟语林,风景名胜,全年,4.4,免费,2-3小时,桃源街道滨海中路9号大连老虎滩海洋公园内(南侧),121.675963,38.869814
大连市,富民公园,风景名胜,全年,4.0,免费,2-3小时,马栏街道富民路,121.563012,38.926520
大连市,天空之湖,风景名胜,全年,4.3,免费,2-3小时,[],121.611683,38.989778
大连市,椒金山山体公园,风景名胜,全年,4.1,免费,2-3小时,东北路,121.601056,38.978333
大连市,南山健身公园,风景名胜,全年,3.9,免费,2-3小时,五五路,121.657096,38.908864
大连市,东方水城·圣马可广场,风景名胜,全年,4.3,免费,2-3小时,港浦路56-1号海昌·东方水城内(西侧),121.691762,38.924409
大连市,红星海滨海公园,风景名胜,全年,4.4,免费,2-3小时,红星海振鹏南路与滨海公路交汇处进入山体公园西行60米,121.793780,39.021255
大连市,香西游园,风景名胜,全年,4.2,免费,2-3小时,香西路157-1-5号,121.579488,38.928030
大连市,大连西郊国家森林公园-朝阳古寺,风景名胜,全年,4.3,免费,2-3小时,柳树南街,121.491320,38.905995
大连市,碧海山庄公园,风景名胜,全年,4.4,免费,2-3小时,大连湾街道,121.724764,39.006112
大连市,大黑山景区,风景名胜,全年,4.7,免费,2-3小时,凤祥路,121.791993,39.104356
大连市,永兴寺,风景名胜,全年,4.4,免费,2-3小时,营城子街道营城子村,121.394546,39.001534
大连市,大连西郊国家森林公园-棠梨湖公园,风景名胜,全年,4.3,免费,2-3小时,红旗街道大连西郊国家森林公园内(北侧),121.447192,38.937830
大连市,大连西郊国家森林公园-西山湖公园,风景名胜,全年,4.3,免费,2-3小时,大连西郊国家森林公园(东北角),121.498505,38.933564
大连市,漫游星海,风景名胜,全年,4.1,免费,2-3小时,大连贝壳博物馆西南侧160米,121.588564,38.876699
大连市,火炬体育公园,风景名胜,全年,4.2,免费,2-3小时,凌水街道高能街46号附近,121.517175,38.863453
大连市,龙王塘,风景名胜,全年,4.3,免费,2-3小时,龙王塘街道大连市高新园区,121.402759,38.832025
大连市,富国公园最高观景台,风景名胜,全年,4.0,免费,2-3小时,星海湾街道星海街173号富国公园(东北角),121.577951,38.893072
大连市,黑石礁广场,风景名胜,全年,4.2,免费,2-3小时,黑石礁街电子学校及下屯小区,121.556464,38.872171
大连市,马栏河运动公园,风景名胜,全年,4.0,免费,2-3小时,星海湾街道连华街77号附近,121.586884,38.904059
大连市,么么动物园,风景名胜,全年,3.9,免费,2-3小时,百年港湾奥特莱斯A5座3层,121.607510,38.930081
大连市,夏家河子海滨景区,风景名胜,全年,4.4,免费,2-3小时,G15(夏家河大桥),121.504269,39.028997
大连市,新有公园,风景名胜,全年,4.0,免费,2-3小时,敦煌西街653-2号附近,121.580921,38.932773
大连市,滨海公园,风景名胜,全年,4.5,免费,2-3小时,滨海公园(滨海大道南),121.751474,39.030946
大连市,南山大庙,风景名胜,全年,4.0,免费,2-3小时,昆明街道昆明街道麒麟西巷一号,121.642634,38.910218
大连市,大连英歌石植物园(暂停开放),风景名胜,全年,4.6,免费,2-3小时,高新园区旅顺中路南侧山谷里(过鞍子岭隧道3公里),121.358685,38.895900
大连市,大连西城生态旅游度假区,风景名胜,全年,3.9,免费,2-3小时,王家店水库附近,121.453169,38.935356
大连市,新新广场,风景名胜,全年,4.2,免费,2-3小时,软件园路104-128号,121.526568,38.887028
大连市,关东都督府邮便电信局旧址,风景名胜,全年,4.1,免费,2-3小时,中山广场10号(中山广场地铁站D1口步行80米),121.642778,38.922187
大连市,小平岛滨海栈道,风景名胜,全年,4.3,免费,2-3小时,海边搅拌站东侧200米,121.520508,38.831028
大连市,大连森林动物园广场,风景名胜,全年,4.2,免费,2-3小时,南石道街迎春路60号大连森林动物园内(南侧),121.610814,38.873158
大连市,彩虹灯塔,风景名胜,全年,4.5,免费,2-3小时,百航山庄,121.533496,39.047896
大连市,泽龙湖公园,风景名胜,全年,4.1,免费,2-3小时,松江路附近,121.540864,38.969041
大连市,圣象天门沙滩,风景名胜,全年,4.3,免费,2-3小时,海之韵公园旭日广场南侧160米,121.715877,38.895759
