日期,城市,最高气温,最低气温,天气状况,风力,降水量
2019-05-08,阜新,26,-10,小雨,3级,84
2019-05-09,阜新,7,-2,小雨,0级,98
2019-05-10,阜新,23,16,阴,5级,36
2019-05-11,阜新,27,10,阴,3级,69
2019-05-12,阜新,4,7,中雨,4级,72
2019-05-13,阜新,3,-1,中雨,3级,20
2019-05-14,阜新,20,25,雪,5级,77
2019-05-15,阜新,20,7,阴,0级,41
2019-05-16,阜新,18,-15,阴,1级,89
2019-05-17,阜新,14,-13,中雨,2级,20
2019-05-18,阜新,2,-2,小雨,6级,44
2019-05-19,阜新,8,-17,中雨,6级,67
2019-05-20,阜新,18,-1,中雨,1级,1
2019-05-21,阜新,12,1,中雨,3级,49
2019-05-22,阜新,17,-18,小雨,0级,32
2019-05-23,阜新,24,12,雪,6级,84
2019-05-24,阜新,20,8,中雨,1级,82
2019-05-25,阜新,-1,7,小雨,5级,19
2019-05-26,阜新,33,-15,阴,2级,73
2019-05-27,阜新,35,18,中雨,2级,12
2019-05-28,阜新,21,-4,中雨,6级,75
2019-05-29,阜新,12,4,阴,2级,88
2019-05-30,阜新,17,0,大雨,0级,91
2019-05-31,阜新,5,18,晴,4级,66
2019-06-01,阜新,-10,2,雪,3级,12
2019-06-02,阜新,19,11,小雨,2级,15
2019-06-03,阜新,0,-11,雪,5级,2
2019-06-04,阜新,2,6,雪,1级,15
2019-06-05,阜新,26,14,晴,1级,62
2019-06-06,阜新,27,-9,多云,6级,40
2019-06-07,阜新,18,2,阴,4级,91
2019-06-08,阜新,20,-17,阴,0级,31
2019-06-09,阜新,15,25,阴,2级,31
2019-06-10,阜新,16,24,多云,6级,39
2019-06-11,阜新,24,5,小雨,1级,7
2019-06-12,阜新,-8,-15,多云,1级,18
2019-06-13,阜新,19,-2,阴,6级,100
2019-06-14,阜新,29,-14,小雨,6级,85
2019-06-15,阜新,21,14,多云,0级,80
2019-06-16,阜新,33,17,大雨,0级,97
2019-06-17,阜新,13,-8,多云,5级,0
2019-06-18,阜新,7,-16,大雨,4级,47
2019-06-19,阜新,-8,23,大雨,1级,22
2019-06-20,阜新,26,21,雪,2级,94
2019-06-21,阜新,-2,7,中雨,1级,53
2019-06-22,阜新,11,-18,阴,3级,54
2019-06-23,阜新,24,13,雪,6级,26
2019-06-24,阜新,14,19,雪,5级,19
2019-06-25,阜新,17,0,大雨,2级,65
2019-06-26,阜新,14,-12,大雨,3级,61
2019-06-27,阜新,25,6,雪,3级,75
2019-06-28,阜新,32,-18,中雨,0级,78
2019-06-29,阜新,32,-12,晴,2级,72
2019-06-30,阜新,-1,18,多云,5级,87
2019-07-01,阜新,-9,-2,小雨,1级,45
2019-07-02,阜新,22,-1,晴,3级,56
2019-07-03,阜新,35,-11,中雨,3级,4
2019-07-04,阜新,16,-3,中雨,4级,77
2019-07-05,阜新,29,19,晴,4级,45
2019-07-06,阜新,2,1,雪,0级,47
2019-07-07,阜新,13,7,中雨,0级,71
2019-07-08,阜新,31,-4,阴,4级,29
2019-07-09,阜新,-4,-17,阴,3级,95
2019-07-10,阜新,0,-19,晴,4级,34
2019-07-11,阜新,-5,16,雪,3级,34
2019-07-12,阜新,34,1,雪,6级,36
2019-07-13,阜新,7,19,雪,4级,9
2019-07-14,阜新,19,23,雪,2级,91
2019-07-15,阜新,19,18,中雨,5级,69
2019-07-16,阜新,35,15,雪,6级,93
2019-07-17,阜新,-10,1,大雨,2级,45
2019-07-18,阜新,-5,-14,小雨,6级,48
2019-07-19,阜新,26,4,雪,4级,75
2019-07-20,阜新,10,3,中雨,6级,55
2019-07-21,阜新,-6,-4,中雨,5级,73
2019-07-22,阜新,16,-7,小雨,3级,36
2019-07-23,阜新,-6,-16,多云,0级,5
2019-07-24,阜新,7,23,小雨,0级,30
2019-07-25,阜新,31,10,小雨,5级,53
2019-07-26,阜新,35,5,阴,6级,5
2019-07-27,阜新,-8,19,晴,3级,58
2019-07-28,阜新,9,24,多云,1级,97
2019-07-29,阜新,27,20,中雨,3级,22
2019-07-30,阜新,-5,2,雪,3级,20
2019-07-31,阜新,-3,19,雪,6级,64
2019-08-01,阜新,-4,-10,阴,5级,24
2019-08-02,阜新,-9,-5,大雨,3级,8
2019-08-03,阜新,13,-14,小雨,5级,53
2019-08-04,阜新,14,5,多云,6级,57
2019-08-05,阜新,5,20,小雨,2级,52
2019-08-06,阜新,12,24,晴,1级,65
2019-08-07,阜新,32,16,多云,5级,100
2019-08-08,阜新,6,1,中雨,5级,85
2019-08-09,阜新,29,9,晴,2级,100
2019-08-10,阜新,3,13,多云,5级,39
2019-08-11,阜新,35,16,晴,5级,32
2019-08-12,阜新,19,16,阴,5级,67
2019-08-13,阜新,-3,-7,中雨,4级,69
2019-08-14,阜新,12,-8,多云,1级,73
2019-08-15,阜新,29,1,雪,4级,84
2019-08-16,阜新,3,-15,小雨,3级,4
2019-08-17,阜新,22,-2,小雨,1级,75
2019-08-18,阜新,3,3,阴,6级,73
2019-08-19,阜新,7,18,小雨,0级,55
2019-08-20,阜新,3,7,雪,3级,12
2019-08-21,阜新,3,25,多云,5级,95
2019-08-22,阜新,28,-14,晴,4级,26
2019-08-23,阜新,32,4,小雨,1级,11
2019-08-24,阜新,15,13,大雨,6级,96
2019-08-25,阜新,-8,13,晴,4级,38
2019-08-26,阜新,-4,-13,中雨,3级,32
2019-08-27,阜新,-6,5,小雨,6级,61
2019-08-28,阜新,-3,18,晴,4级,96
2019-08-29,阜新,20,10,雪,1级,16
2019-08-30,阜新,32,-4,中雨,3级,66
2019-08-31,阜新,32,16,晴,5级,34
2019-09-01,阜新,-6,19,大雨,6级,43
2019-09-02,阜新,20,10,中雨,6级,42
2019-09-03,阜新,-5,23,大雨,4级,17
2019-09-04,阜新,14,13,阴,3级,34
2019-09-05,阜新,10,-15,大雨,0级,79
2019-09-06,阜新,13,-17,阴,3级,12
2019-09-07,阜新,22,-10,小雨,2级,77
2019-09-08,阜新,23,-10,阴,2级,22
2019-09-09,阜新,29,0,中雨,1级,83
2019-09-10,阜新,5,-18,小雨,5级,43
2019-09-11,阜新,4,-19,大雨,4级,81
2019-09-12,阜新,23,-15,雪,0级,63
2019-09-13,阜新,26,6,中雨,3级,31
2019-09-14,阜新,-7,23,晴,2级,75
2019-09-15,阜新,13,-1,中雨,1级,71
2019-09-16,阜新,12,-3,多云,2级,53
2019-09-17,阜新,14,-6,大雨,4级,93
2019-09-18,阜新,-8,-20,晴,4级,62
2019-09-19,阜新,9,24,大雨,6级,31
2019-09-20,阜新,20,17,阴,6级,9
2019-09-21,阜新,31,-3,多云,2级,45
2019-09-22,阜新,34,-10,小雨,3级,23
2019-09-23,阜新,21,6,大雨,2级,97
2019-09-24,阜新,5,-14,大雨,0级,74
2019-09-25,阜新,17,-16,雪,6级,41
2019-09-26,阜新,0,0,小雨,0级,43
2019-09-27,阜新,25,4,小雨,6级,62
2019-09-28,阜新,22,19,雪,2级,49
2019-09-29,阜新,29,3,小雨,0级,31
2019-09-30,阜新,0,7,小雨,5级,10
2019-10-01,阜新,6,22,多云,4级,96
2019-10-02,阜新,-7,10,阴,6级,57
2019-10-03,阜新,-8,15,大雨,6级,34
2019-10-04,阜新,24,-8,晴,1级,37
2019-10-05,阜新,8,-5,多云,3级,14
2019-10-06,阜新,3,14,中雨,2级,37
2019-10-07,阜新,12,6,雪,0级,54
2019-10-08,阜新,-7,-15,晴,2级,62
2019-10-09,阜新,13,2,多云,5级,51
2019-10-10,阜新,-1,18,雪,4级,38
2019-10-11,阜新,20,24,晴,3级,52
2019-10-12,阜新,23,-1,大雨,5级,94
2019-10-13,阜新,29,2,阴,0级,89
2019-10-14,阜新,31,-20,大雨,2级,15
2019-10-15,阜新,2,22,中雨,4级,19
2019-10-16,阜新,5,4,雪,3级,42
2019-10-17,阜新,18,-15,大雨,2级,83
2019-10-18,阜新,-6,24,晴,5级,16
2019-10-19,阜新,-7,3,阴,2级,15
2019-10-20,阜新,0,-13,晴,0级,97
2019-10-21,阜新,19,3,多云,5级,87
2019-10-22,阜新,5,23,大雨,2级,18
2019-10-23,阜新,-8,-18,晴,6级,84
2019-10-24,阜新,-9,-16,雪,0级,34
2019-10-25,阜新,2,17,大雨,4级,72
2019-10-26,阜新,34,-11,小雨,2级,86
2019-10-27,阜新,-6,-2,大雨,1级,12
2019-10-28,阜新,5,-8,中雨,6级,72
2019-10-29,阜新,18,11,多云,1级,52
2019-10-30,阜新,24,-9,多云,3级,33
2019-10-31,阜新,-8,3,大雨,5级,29
2019-11-01,阜新,-5,-19,阴,0级,55
2019-11-02,阜新,25,-19,晴,4级,75
2019-11-03,阜新,1,-16,大雨,0级,5
2019-11-04,阜新,29,11,大雨,5级,13
2019-11-05,阜新,-10,-11,小雨,6级,64
2019-11-06,阜新,23,-1,多云,0级,75
2019-11-07,阜新,-6,-12,中雨,2级,91
2019-11-08,阜新,35,22,大雨,5级,71
2019-11-09,阜新,16,14,多云,6级,66
2019-11-10,阜新,4,23,大雨,6级,67
2019-11-11,阜新,14,13,中雨,0级,85
2019-11-12,阜新,32,1,多云,5级,62
2019-11-13,阜新,21,-16,多云,1级,76
2019-11-14,阜新,24,-13,大雨,5级,32
2019-11-15,阜新,-9,15,阴,1级,23
2019-11-16,阜新,18,2,晴,2级,93
2019-11-17,阜新,25,23,小雨,5级,70
2019-11-18,阜新,31,-13,阴,3级,75
2019-11-19,阜新,19,7,雪,5级,30
2019-11-20,阜新,20,-4,阴,1级,0
2019-11-21,阜新,18,-8,阴,0级,32
2019-11-22,阜新,6,-6,雪,4级,49
2019-11-23,阜新,2,-1,大雨,4级,90
2019-11-24,阜新,14,-11,多云,4级,19
2019-11-25,阜新,24,-5,雪,6级,60
2019-11-26,阜新,-8,-13,小雨,3级,63
2019-11-27,阜新,11,-10,雪,0级,31
2019-11-28,阜新,-4,-9,小雨,4级,88
2019-11-29,阜新,3,-19,晴,4级,88
2019-11-30,阜新,23,17,大雨,0级,63
2019-12-01,阜新,8,-15,多云,6级,100
2019-12-02,阜新,34,22,雪,0级,39
2019-12-03,阜新,-1,-8,雪,2级,52
2019-12-04,阜新,19,24,多云,6级,43
2019-12-05,阜新,0,25,小雨,0级,24
2019-12-06,阜新,16,1,晴,2级,39
2019-12-07,阜新,29,8,大雨,2级,39
2019-12-08,阜新,-2,11,晴,2级,57
2019-12-09,阜新,17,18,晴,3级,14
2019-12-10,阜新,-2,-14,阴,3级,56
2019-12-11,阜新,13,8,晴,6级,88
2019-12-12,阜新,8,19,中雨,4级,67
2019-12-13,阜新,12,-16,小雨,3级,61
2019-12-14,阜新,28,23,晴,6级,84
2019-12-15,阜新,27,-3,大雨,3级,56
2019-12-16,阜新,1,16,雪,1级,43
2019-12-17,阜新,-10,20,大雨,6级,67
2019-12-18,阜新,31,-1,晴,1级,33
2019-12-19,阜新,28,-5,小雨,2级,72
2019-12-20,阜新,11,21,中雨,3级,39
2019-12-21,阜新,18,-12,中雨,0级,18
2019-12-22,阜新,35,-15,小雨,1级,70
2019-12-23,阜新,31,21,阴,3级,67
2019-12-24,阜新,6,-3,雪,2级,39
2019-12-25,阜新,34,9,雪,1级,86
2019-12-26,阜新,1,11,中雨,0级,5
2019-12-27,阜新,28,-6,多云,5级,78
2019-12-28,阜新,16,24,小雨,4级,65
2019-12-29,阜新,-7,-5,多云,5级,44
2019-12-30,阜新,-7,-3,晴,5级,24
2019-12-31,阜新,1,-17,小雨,0级,13
2020-01-01,阜新,34,21,中雨,5级,49
2020-01-02,阜新,16,-2,阴,1级,49
2020-01-03,阜新,-5,25,晴,0级,90
2020-01-04,阜新,-5,16,阴,0级,97
2020-01-05,阜新,17,-13,小雨,5级,35
2020-01-06,阜新,-7,-19,大雨,0级,85
2020-01-07,阜新,6,14,多云,1级,18
2020-01-08,阜新,33,22,多云,6级,23
2020-01-09,阜新,5,5,大雨,4级,84
2020-01-10,阜新,34,-19,多云,2级,31
2020-01-11,阜新,-5,-10,晴,3级,25
2020-01-12,阜新,35,17,多云,5级,24
2020-01-13,阜新,6,-11,多云,0级,87
2020-01-14,阜新,-10,0,阴,4级,51
2020-01-15,阜新,1,-8,多云,4级,8
2020-01-16,阜新,0,7,小雨,5级,23
2020-01-17,阜新,-8,6,中雨,3级,0
2020-01-18,阜新,4,-12,晴,0级,33
2020-01-19,阜新,13,-18,多云,3级,7
2020-01-20,阜新,18,17,大雨,1级,35
2020-01-21,阜新,1,16,阴,4级,10
2020-01-22,阜新,26,4,小雨,5级,28
2020-01-23,阜新,7,0,雪,4级,57
2020-01-24,阜新,6,-3,小雨,1级,57
2020-01-25,阜新,25,-5,中雨,0级,79
2020-01-26,阜新,-10,21,雪,0级,91
2020-01-27,阜新,-3,-5,阴,0级,17
2020-01-28,阜新,13,17,雪,6级,85
2020-01-29,阜新,17,-10,大雨,6级,65
2020-01-30,阜新,4,12,雪,5级,46
2020-01-31,阜新,10,24,中雨,1级,75
2020-02-01,阜新,23,9,阴,1级,97
2020-02-02,阜新,20,9,晴,1级,51
2020-02-03,阜新,6,7,小雨,2级,52
2020-02-04,阜新,35,9,雪,4级,96
2020-02-05,阜新,16,9,多云,5级,17
2020-02-06,阜新,34,-5,多云,1级,3
2020-02-07,阜新,21,13,晴,1级,33
2020-02-08,阜新,10,7,多云,3级,30
2020-02-09,阜新,5,-19,大雨,1级,53
2020-02-10,阜新,35,-11,中雨,2级,27
2020-02-11,阜新,22,-19,雪,2级,52
2020-02-12,阜新,8,14,小雨,1级,38
2020-02-13,阜新,13,19,小雨,2级,21
2020-02-14,阜新,24,-1,阴,2级,100
2020-02-15,阜新,-7,-3,小雨,1级,9
2020-02-16,阜新,5,-6,阴,5级,31
2020-02-17,阜新,10,20,大雨,0级,99
2020-02-18,阜新,14,-17,小雨,6级,67
2020-02-19,阜新,4,-17,晴,3级,7
2020-02-20,阜新,30,17,晴,5级,21
2020-02-21,阜新,3,-4,多云,5级,78
2020-02-22,阜新,29,25,雪,1级,7
2020-02-23,阜新,22,15,小雨,0级,96
2020-02-24,阜新,21,-2,大雨,0级,7
2020-02-25,阜新,35,7,小雨,5级,76
2020-02-26,阜新,23,10,中雨,0级,35
2020-02-27,阜新,-2,21,晴,0级,17
2020-02-28,阜新,-7,-6,大雨,6级,10
2020-02-29,阜新,33,-9,多云,0级,26
2020-03-01,阜新,-5,9,大雨,2级,100
2020-03-02,阜新,-7,12,中雨,4级,70
2020-03-03,阜新,11,10,多云,4级,62
2020-03-04,阜新,1,15,小雨,5级,28
2020-03-05,阜新,26,-8,多云,0级,14
2020-03-06,阜新,6,-8,中雨,3级,37
2020-03-07,阜新,7,9,晴,3级,49
2020-03-08,阜新,-7,17,中雨,1级,13
2020-03-09,阜新,27,-9,小雨,0级,9
2020-03-10,阜新,13,-13,阴,1级,64
2020-03-11,阜新,8,-10,多云,4级,8
2020-03-12,阜新,-2,24,雪,1级,33
2020-03-13,阜新,31,-18,多云,5级,26
2020-03-14,阜新,16,9,雪,2级,73
2020-03-15,阜新,12,-12,小雨,1级,53
2020-03-16,阜新,-6,2,阴,4级,0
2020-03-17,阜新,-6,2,小雨,1级,50
2020-03-18,阜新,5,-10,大雨,0级,16
2020-03-19,阜新,31,-2,晴,6级,70
2020-03-20,阜新,15,-12,阴,5级,32
2020-03-21,阜新,18,19,中雨,2级,2
2020-03-22,阜新,2,-2,中雨,5级,54
2020-03-23,阜新,29,25,阴,1级,39
2020-03-24,阜新,17,-6,多云,5级,66
2020-03-25,阜新,0,-7,多云,2级,7
2020-03-26,阜新,4,21,小雨,1级,56
2020-03-27,阜新,10,-3,小雨,6级,85
2020-03-28,阜新,30,9,中雨,1级,86
2020-03-29,阜新,11,-16,阴,0级,49
2020-03-30,阜新,11,25,小雨,1级,28
2020-03-31,阜新,-5,6,晴,3级,58
2020-04-01,阜新,0,-1,小雨,3级,77
2020-04-02,阜新,18,9,中雨,1级,81
2020-04-03,阜新,-10,-18,晴,1级,51
2020-04-04,阜新,27,13,大雨,5级,54
2020-04-05,阜新,21,15,中雨,6级,60
2020-04-06,阜新,5,-18,小雨,0级,50
2020-04-07,阜新,-1,-17,雪,0级,16
2020-04-08,阜新,34,13,雪,2级,90
2020-04-09,阜新,-8,25,阴,4级,56
2020-04-10,阜新,-7,17,雪,1级,30
2020-04-11,阜新,30,24,雪,1级,69
2020-04-12,阜新,11,5,晴,4级,33
2020-04-13,阜新,34,12,中雨,1级,46
2020-04-14,阜新,-7,3,雪,1级,46
2020-04-15,阜新,2,17,中雨,3级,0
2020-04-16,阜新,-9,-11,小雨,2级,22
2020-04-17,阜新,23,-10,晴,4级,68
2020-04-18,阜新,21,24,多云,6级,85
2020-04-19,阜新,15,-7,雪,1级,95
2020-04-20,阜新,28,21,多云,4级,32
2020-04-21,阜新,-4,-2,阴,3级,50
2020-04-22,阜新,31,-12,大雨,5级,56
2020-04-23,阜新,24,17,多云,6级,85
2020-04-24,阜新,3,23,多云,1级,80
2020-04-25,阜新,12,19,多云,0级,32
2020-04-26,阜新,17,-5,阴,0级,68
2020-04-27,阜新,31,23,阴,5级,33
2020-04-28,阜新,-8,-1,多云,6级,97
2020-04-29,阜新,32,-11,小雨,5级,61
2020-04-30,阜新,-10,-1,晴,3级,45
2020-05-01,阜新,8,10,雪,0级,60
2020-05-02,阜新,34,4,中雨,4级,66
2020-05-03,阜新,13,17,中雨,5级,82
2020-05-04,阜新,-3,6,多云,5级,84
2020-05-05,阜新,17,-17,大雨,4级,22
2020-05-06,阜新,9,21,大雨,5级,18
2020-05-07,阜新,30,-16,晴,3级,80
2020-05-08,阜新,15,-3,晴,1级,88
2020-05-09,阜新,-2,17,阴,5级,67
2020-05-10,阜新,10,-16,小雨,4级,42
2020-05-11,阜新,25,-19,大雨,3级,65
2020-05-12,阜新,20,-1,晴,0级,42
2020-05-13,阜新,10,7,雪,1级,52
2020-05-14,阜新,1,3,中雨,0级,10
2020-05-15,阜新,-6,23,多云,5级,68
2020-05-16,阜新,16,-5,小雨,3级,31
2020-05-17,阜新,8,-15,中雨,3级,6
2020-05-18,阜新,28,22,多云,0级,61
2020-05-19,阜新,20,-2,雪,3级,31
2020-05-20,阜新,31,-17,雪,1级,29
2020-05-21,阜新,34,-5,小雨,6级,40
2020-05-22,阜新,34,20,小雨,3级,33
2020-05-23,阜新,31,2,中雨,2级,84
2020-05-24,阜新,-8,22,中雨,4级,100
2020-05-25,阜新,22,16,大雨,2级,100
2020-05-26,阜新,31,-3,晴,5级,41
2020-05-27,阜新,5,8,多云,4级,94
2020-05-28,阜新,4,-16,多云,3级,38
2020-05-29,阜新,30,15,多云,1级,46
2020-05-30,阜新,-1,-11,雪,5级,79
2020-05-31,阜新,13,-12,小雨,4级,37
2020-06-01,阜新,29,-3,阴,1级,22
2020-06-02,阜新,33,11,晴,2级,94
2020-06-03,阜新,23,-2,小雨,3级,44
2020-06-04,阜新,33,24,小雨,0级,13
2020-06-05,阜新,8,0,晴,5级,78
2020-06-06,阜新,20,14,中雨,6级,16
2020-06-07,阜新,30,-13,晴,2级,31
2020-06-08,阜新,9,22,中雨,5级,75
2020-06-09,阜新,30,25,小雨,4级,43
2020-06-10,阜新,23,10,小雨,0级,8
2020-06-11,阜新,9,-1,大雨,5级,29
2020-06-12,阜新,22,-5,晴,0级,3
2020-06-13,阜新,2,-6,大雨,0级,55
2020-06-14,阜新,17,-8,多云,3级,83
2020-06-15,阜新,-2,9,阴,5级,10
2020-06-16,阜新,-5,-12,小雨,1级,57
2020-06-17,阜新,8,4,雪,1级,1
2020-06-18,阜新,34,-9,雪,0级,58
2020-06-19,阜新,14,-6,阴,4级,45
2020-06-20,阜新,22,2,中雨,4级,65
2020-06-21,阜新,16,-19,阴,2级,62
2020-06-22,阜新,-9,-19,阴,2级,83
2020-06-23,阜新,-10,8,小雨,0级,28
2020-06-24,阜新,6,-2,大雨,0级,77
2020-06-25,阜新,4,24,中雨,1级,94
2020-06-26,阜新,7,12,多云,0级,83
2020-06-27,阜新,-2,14,雪,0级,96
2020-06-28,阜新,11,25,雪,2级,55
2020-06-29,阜新,27,-5,中雨,4级,38
2020-06-30,阜新,-2,-15,雪,2级,23
2020-07-01,阜新,19,25,大雨,5级,74
2020-07-02,阜新,-2,-10,小雨,0级,38
2020-07-03,阜新,8,-15,中雨,4级,37
2020-07-04,阜新,0,-3,中雨,4级,93
2020-07-05,阜新,-7,-1,中雨,3级,94
2020-07-06,阜新,30,-8,晴,1级,10
2020-07-07,阜新,-1,11,雪,5级,45
2020-07-08,阜新,24,11,大雨,5级,55
2020-07-09,阜新,11,-20,大雨,1级,74
2020-07-10,阜新,13,-12,大雨,5级,35
2020-07-11,阜新,3,5,多云,6级,82
2020-07-12,阜新,-10,-15,晴,2级,87
2020-07-13,阜新,-7,-1,晴,3级,97
2020-07-14,阜新,-6,10,晴,3级,97
2020-07-15,阜新,15,25,大雨,1级,14
2020-07-16,阜新,3,-1,中雨,0级,79
2020-07-17,阜新,24,-6,小雨,2级,51
2020-07-18,阜新,-6,5,小雨,1级,67
2020-07-19,阜新,1,18,雪,4级,46
2020-07-20,阜新,-5,17,中雨,0级,14
2020-07-21,阜新,-1,21,阴,5级,63
2020-07-22,阜新,25,-7,雪,4级,34
2020-07-23,阜新,12,0,晴,0级,5
2020-07-24,阜新,27,-17,大雨,1级,88
2020-07-25,阜新,26,2,小雨,1级,4
2020-07-26,阜新,7,-17,晴,1级,9
2020-07-27,阜新,24,-15,雪,4级,95
2020-07-28,阜新,0,-14,多云,2级,55
2020-07-29,阜新,31,-13,小雨,1级,87
2020-07-30,阜新,35,-16,雪,3级,78
2020-07-31,阜新,9,-5,晴,1级,87
2020-08-01,阜新,4,-5,小雨,2级,28
2020-08-02,阜新,6,6,多云,4级,57
2020-08-03,阜新,14,2,多云,5级,84
2020-08-04,阜新,-7,-16,晴,5级,13
2020-08-05,阜新,-10,4,大雨,3级,12
2020-08-06,阜新,-6,-8,中雨,4级,30
2020-08-07,阜新,24,-19,小雨,2级,95
2020-08-08,阜新,3,-8,阴,5级,28
2020-08-09,阜新,-2,-2,大雨,4级,50
2020-08-10,阜新,27,25,晴,2级,93
2020-08-11,阜新,2,7,雪,6级,78
2020-08-12,阜新,18,24,小雨,2级,79
2020-08-13,阜新,22,-10,多云,0级,37
2020-08-14,阜新,17,14,小雨,2级,76
2020-08-15,阜新,31,5,多云,4级,61
2020-08-16,阜新,-6,2,多云,5级,26
2020-08-17,阜新,32,19,小雨,6级,100
2020-08-18,阜新,1,23,中雨,6级,99
2020-08-19,阜新,17,3,中雨,5级,14
2020-08-20,阜新,3,10,阴,6级,63
2020-08-21,阜新,16,24,多云,0级,7
2020-08-22,阜新,28,-4,多云,6级,91
2020-08-23,阜新,31,-2,中雨,1级,99
2020-08-24,阜新,20,23,多云,6级,4
2020-08-25,阜新,17,-8,小雨,6级,42
2020-08-26,阜新,5,-10,大雨,4级,62
2020-08-27,阜新,12,-1,阴,5级,25
2020-08-28,阜新,-8,-11,大雨,5级,72
2020-08-29,阜新,2,1,中雨,4级,97
2020-08-30,阜新,22,25,阴,5级,68
2020-08-31,阜新,31,10,雪,2级,100
2020-09-01,阜新,20,16,雪,3级,1
2020-09-02,阜新,6,22,晴,6级,13
2020-09-03,阜新,-1,-20,晴,6级,58
2020-09-04,阜新,14,14,阴,1级,34
2020-09-05,阜新,22,24,中雨,1级,47
2020-09-06,阜新,-8,-2,多云,2级,69
2020-09-07,阜新,-9,3,阴,2级,57
2020-09-08,阜新,27,20,大雨,0级,15
2020-09-09,阜新,-9,12,雪,4级,64
2020-09-10,阜新,2,-15,晴,1级,2
2020-09-11,阜新,28,-20,大雨,4级,92
2020-09-12,阜新,15,-20,阴,0级,42
2020-09-13,阜新,14,-6,多云,6级,0
2020-09-14,阜新,2,2,大雨,4级,38
2020-09-15,阜新,5,0,多云,5级,94
2020-09-16,阜新,24,0,雪,3级,24
2020-09-17,阜新,1,2,中雨,4级,23
2020-09-18,阜新,-4,4,小雨,0级,81
2020-09-19,阜新,24,-6,小雨,4级,30
2020-09-20,阜新,7,-4,小雨,6级,92
2020-09-21,阜新,-3,-4,多云,6级,66
2020-09-22,阜新,6,9,阴,1级,75
2020-09-23,阜新,15,11,中雨,3级,89
2020-09-24,阜新,18,-14,大雨,0级,59
2020-09-25,阜新,25,5,雪,6级,75
2020-09-26,阜新,34,4,雪,5级,52
2020-09-27,阜新,21,-17,阴,0级,13
2020-09-28,阜新,13,17,小雨,4级,32
2020-09-29,阜新,0,-16,小雨,0级,26
2020-09-30,阜新,3,-8,大雨,3级,79
2020-10-01,阜新,-10,23,中雨,2级,95
2020-10-02,阜新,27,20,阴,6级,50
2020-10-03,阜新,5,-15,雪,2级,64
2020-10-04,阜新,24,-6,小雨,5级,39
2020-10-05,阜新,20,-10,小雨,3级,42
2020-10-06,阜新,15,20,晴,0级,55
2020-10-07,阜新,17,-8,阴,4级,49
2020-10-08,阜新,13,-10,大雨,6级,77
2020-10-09,阜新,28,9,雪,6级,41
2020-10-10,阜新,4,1,晴,6级,36
2020-10-11,阜新,2,-3,多云,6级,36
2020-10-12,阜新,16,-17,雪,2级,64
2020-10-13,阜新,11,12,多云,3级,81
2020-10-14,阜新,29,23,大雨,2级,83
2020-10-15,阜新,12,18,阴,4级,15
2020-10-16,阜新,-5,-18,大雨,1级,76
2020-10-17,阜新,22,-13,大雨,6级,51
2020-10-18,阜新,32,-8,小雨,5级,99
2020-10-19,阜新,16,-4,大雨,0级,57
2020-10-20,阜新,29,23,中雨,1级,14
2020-10-21,阜新,0,10,阴,2级,84
2020-10-22,阜新,19,-18,小雨,4级,83
2020-10-23,阜新,23,-8,小雨,0级,77
2020-10-24,阜新,4,20,阴,0级,26
2020-10-25,阜新,6,-18,阴,5级,79
2020-10-26,阜新,23,15,雪,2级,56
2020-10-27,阜新,27,-7,大雨,6级,25
2020-10-28,阜新,12,-12,多云,3级,47
2020-10-29,阜新,-7,10,晴,5级,63
2020-10-30,阜新,7,-15,中雨,4级,8
2020-10-31,阜新,4,-16,中雨,2级,18
2020-11-01,阜新,-8,-18,晴,5级,10
2020-11-02,阜新,-4,21,雪,3级,71
2020-11-03,阜新,4,7,多云,0级,15
2020-11-04,阜新,23,-14,阴,5级,81
2020-11-05,阜新,7,-16,阴,0级,87
2020-11-06,阜新,15,15,中雨,1级,79
2020-11-07,阜新,-3,-9,阴,0级,39
2020-11-08,阜新,1,19,晴,0级,52
2020-11-09,阜新,19,23,多云,5级,8
2020-11-10,阜新,19,5,阴,3级,55
2020-11-11,阜新,19,-15,雪,5级,61
2020-11-12,阜新,20,20,雪,6级,81
2020-11-13,阜新,35,-5,雪,3级,66
2020-11-14,阜新,31,-5,小雨,1级,92
2020-11-15,阜新,34,15,雪,0级,36
2020-11-16,阜新,28,-3,晴,0级,82
2020-11-17,阜新,30,13,阴,6级,100
2020-11-18,阜新,19,14,雪,6级,46
2020-11-19,阜新,8,21,晴,6级,47
2020-11-20,阜新,19,4,晴,4级,37
2020-11-21,阜新,5,2,多云,6级,40
2020-11-22,阜新,34,13,中雨,6级,9
2020-11-23,阜新,24,5,多云,4级,27
2020-11-24,阜新,-8,18,大雨,3级,60
2020-11-25,阜新,6,0,大雨,3级,26
2020-11-26,阜新,23,13,阴,6级,81
2020-11-27,阜新,20,-8,晴,6级,41
2020-11-28,阜新,28,-8,晴,2级,77
2020-11-29,阜新,-6,-6,雪,5级,85
2020-11-30,阜新,-5,-19,大雨,3级,15
2020-12-01,阜新,2,-11,阴,3级,48
2020-12-02,阜新,28,-8,小雨,3级,93
2020-12-03,阜新,35,15,中雨,2级,79
2020-12-04,阜新,-9,-17,阴,0级,38
2020-12-05,阜新,3,-13,晴,0级,92
2020-12-06,阜新,28,25,晴,0级,12
