日期,城市,最高气温,最低气温,天气状况,风力,降水量
2018-08-25,葫芦岛,0,23,大雨,4级,67
2018-08-26,葫芦岛,18,23,中雨,2级,44
2018-08-27,葫芦岛,24,12,晴,5级,66
2018-08-28,葫芦岛,8,6,小雨,4级,74
2018-08-29,葫芦岛,-1,-2,大雨,6级,80
2018-08-30,葫芦岛,-9,12,大雨,2级,56
2018-08-31,葫芦岛,5,16,大雨,4级,0
2018-09-01,葫芦岛,16,21,小雨,1级,13
2018-09-02,葫芦岛,34,4,晴,5级,54
2018-09-03,葫芦岛,18,-15,阴,3级,92
2018-09-04,葫芦岛,2,8,多云,5级,28
2018-09-05,葫芦岛,16,-12,阴,3级,42
2018-09-06,葫芦岛,24,18,小雨,0级,45
2018-09-07,葫芦岛,33,-1,中雨,4级,16
2018-09-08,葫芦岛,8,3,晴,3级,63
2018-09-09,葫芦岛,-8,-8,小雨,0级,90
2018-09-10,葫芦岛,19,21,小雨,2级,96
2018-09-11,葫芦岛,33,12,小雨,5级,100
2018-09-12,葫芦岛,-9,-4,多云,2级,99
2018-09-13,葫芦岛,5,19,晴,3级,98
2018-09-14,葫芦岛,-3,3,阴,1级,76
2018-09-15,葫芦岛,32,-2,晴,2级,74
2018-09-16,葫芦岛,28,12,小雨,0级,20
2018-09-17,葫芦岛,8,-12,中雨,1级,89
2018-09-18,葫芦岛,-10,0,晴,1级,39
2018-09-19,葫芦岛,9,22,中雨,5级,20
2018-09-20,葫芦岛,32,23,大雨,4级,48
2018-09-21,葫芦岛,-10,14,大雨,0级,63
2018-09-22,葫芦岛,5,14,大雨,4级,45
2018-09-23,葫芦岛,7,10,晴,1级,35
2018-09-24,葫芦岛,5,1,大雨,2级,3
2018-09-25,葫芦岛,9,-14,多云,3级,80
2018-09-26,葫芦岛,3,1,雪,3级,53
2018-09-27,葫芦岛,17,14,阴,4级,35
2018-09-28,葫芦岛,-5,13,雪,0级,58
2018-09-29,葫芦岛,32,8,大雨,1级,91
2018-09-30,葫芦岛,20,4,小雨,5级,91
2018-10-01,葫芦岛,12,21,小雨,1级,91
2018-10-02,葫芦岛,6,-15,阴,5级,11
2018-10-03,葫芦岛,20,0,小雨,2级,13
2018-10-04,葫芦岛,-10,-6,阴,5级,65
2018-10-05,葫芦岛,-8,-17,晴,6级,17
2018-10-06,葫芦岛,-2,3,阴,6级,46
2018-10-07,葫芦岛,14,-4,中雨,6级,17
2018-10-08,葫芦岛,13,-15,大雨,3级,80
2018-10-09,葫芦岛,25,-2,大雨,0级,85
2018-10-10,葫芦岛,15,-17,小雨,4级,77
2018-10-11,葫芦岛,29,20,雪,1级,74
2018-10-12,葫芦岛,4,-4,晴,5级,22
2018-10-13,葫芦岛,28,20,小雨,6级,38
2018-10-14,葫芦岛,-7,-18,阴,3级,2
2018-10-15,葫芦岛,-7,-12,晴,0级,92
2018-10-16,葫芦岛,20,-13,大雨,3级,81
2018-10-17,葫芦岛,28,15,阴,1级,82
2018-10-18,葫芦岛,31,-15,小雨,2级,43
2018-10-19,葫芦岛,4,11,晴,6级,83
2018-10-20,葫芦岛,11,25,多云,5级,25
2018-10-21,葫芦岛,-4,9,阴,6级,80
2018-10-22,葫芦岛,-9,15,中雨,1级,54
2018-10-23,葫芦岛,7,2,雪,3级,53
2018-10-24,葫芦岛,8,18,多云,4级,52
2018-10-25,葫芦岛,-7,-11,多云,6级,33
2018-10-26,葫芦岛,-9,25,小雨,2级,11
2018-10-27,葫芦岛,19,-2,多云,0级,25
2018-10-28,葫芦岛,-7,8,大雨,0级,33
2018-10-29,葫芦岛,16,8,小雨,3级,8
2018-10-30,葫芦岛,15,-9,大雨,1级,50
2018-10-31,葫芦岛,21,16,晴,6级,84
2018-11-01,葫芦岛,9,16,小雨,2级,47
2018-11-02,葫芦岛,3,-6,小雨,3级,26
2018-11-03,葫芦岛,-1,-6,中雨,1级,25
2018-11-04,葫芦岛,-6,9,中雨,2级,54
2018-11-05,葫芦岛,30,15,多云,2级,11
2018-11-06,葫芦岛,22,-6,雪,3级,31
2018-11-07,葫芦岛,26,7,阴,4级,31
2018-11-08,葫芦岛,24,-12,大雨,2级,62
2018-11-09,葫芦岛,-9,10,小雨,1级,25
2018-11-10,葫芦岛,19,20,大雨,2级,40
2018-11-11,葫芦岛,5,21,雪,3级,41
2018-11-12,葫芦岛,8,6,中雨,1级,18
2018-11-13,葫芦岛,11,11,大雨,4级,27
2018-11-14,葫芦岛,1,-14,大雨,1级,68
2018-11-15,葫芦岛,21,-4,多云,6级,81
2018-11-16,葫芦岛,12,22,阴,3级,15
2018-11-17,葫芦岛,23,0,小雨,5级,9
2018-11-18,葫芦岛,6,-12,雪,3级,0
2018-11-19,葫芦岛,12,16,雪,3级,57
2018-11-20,葫芦岛,27,-14,中雨,3级,24
2018-11-21,葫芦岛,5,20,大雨,4级,5
2018-11-22,葫芦岛,18,17,中雨,6级,15
2018-11-23,葫芦岛,13,12,阴,5级,84
2018-11-24,葫芦岛,33,13,中雨,4级,96
2018-11-25,葫芦岛,7,15,多云,2级,71
2018-11-26,葫芦岛,32,-7,阴,2级,9
2018-11-27,葫芦岛,32,-11,小雨,3级,95
2018-11-28,葫芦岛,35,-11,晴,5级,2
2018-11-29,葫芦岛,21,22,晴,3级,18
2018-11-30,葫芦岛,19,-19,小雨,0级,81
2018-12-01,葫芦岛,16,22,大雨,6级,62
2018-12-02,葫芦岛,26,3,雪,0级,74
2018-12-03,葫芦岛,4,22,中雨,6级,89
2018-12-04,葫芦岛,30,-14,阴,4级,13
2018-12-05,葫芦岛,4,-12,中雨,3级,53
2018-12-06,葫芦岛,29,-6,晴,4级,24
2018-12-07,葫芦岛,22,-12,多云,5级,21
2018-12-08,葫芦岛,25,2,阴,2级,66
2018-12-09,葫芦岛,-1,18,小雨,4级,2
2018-12-10,葫芦岛,17,23,阴,3级,91
2018-12-11,葫芦岛,-3,7,小雨,0级,39
2018-12-12,葫芦岛,31,18,多云,3级,39
2018-12-13,葫芦岛,5,3,多云,3级,91
2018-12-14,葫芦岛,-5,-5,大雨,4级,85
2018-12-15,葫芦岛,16,21,中雨,3级,66
2018-12-16,葫芦岛,17,-20,小雨,0级,31
2018-12-17,葫芦岛,25,-14,多云,0级,4
2018-12-18,葫芦岛,16,16,多云,5级,3
2018-12-19,葫芦岛,8,15,晴,3级,7
2018-12-20,葫芦岛,6,4,多云,2级,31
2018-12-21,葫芦岛,22,-11,阴,6级,32
2018-12-22,葫芦岛,9,-15,多云,2级,64
2018-12-23,葫芦岛,-7,-18,阴,2级,82
2018-12-24,葫芦岛,34,-10,阴,0级,2
2018-12-25,葫芦岛,34,10,多云,4级,40
2018-12-26,葫芦岛,9,-3,小雨,4级,17
2018-12-27,葫芦岛,26,-5,阴,5级,41
2018-12-28,葫芦岛,2,16,中雨,3级,19
2018-12-29,葫芦岛,-6,13,中雨,4级,32
2018-12-30,葫芦岛,-7,-19,晴,5级,56
2018-12-31,葫芦岛,21,7,小雨,6级,9
2019-01-01,葫芦岛,14,-17,中雨,1级,16
2019-01-02,葫芦岛,-2,7,晴,0级,32
2019-01-03,葫芦岛,-3,12,阴,0级,76
2019-01-04,葫芦岛,23,-1,阴,6级,25
2019-01-05,葫芦岛,0,5,中雨,5级,15
2019-01-06,葫芦岛,5,-6,晴,0级,31
2019-01-07,葫芦岛,-8,-10,大雨,6级,73
2019-01-08,葫芦岛,24,14,阴,6级,100
2019-01-09,葫芦岛,28,18,多云,1级,48
2019-01-10,葫芦岛,29,4,多云,3级,58
2019-01-11,葫芦岛,9,22,晴,6级,31
2019-01-12,葫芦岛,35,24,小雨,0级,77
2019-01-13,葫芦岛,7,11,晴,1级,24
2019-01-14,葫芦岛,14,16,雪,2级,85
2019-01-15,葫芦岛,-6,4,多云,6级,66
2019-01-16,葫芦岛,25,2,大雨,6级,24
2019-01-17,葫芦岛,8,6,雪,6级,87
2019-01-18,葫芦岛,18,17,雪,5级,11
2019-01-19,葫芦岛,18,20,多云,1级,22
2019-01-20,葫芦岛,1,-15,大雨,2级,62
2019-01-21,葫芦岛,26,-4,阴,2级,38
2019-01-22,葫芦岛,14,-10,雪,3级,25
2019-01-23,葫芦岛,-5,-13,中雨,1级,2
2019-01-24,葫芦岛,33,25,大雨,0级,88
2019-01-25,葫芦岛,-6,-14,大雨,5级,27
2019-01-26,葫芦岛,15,25,多云,0级,19
2019-01-27,葫芦岛,23,-2,多云,3级,48
2019-01-28,葫芦岛,-3,-16,阴,5级,74
2019-01-29,葫芦岛,30,-13,中雨,0级,93
2019-01-30,葫芦岛,13,0,小雨,1级,84
2019-01-31,葫芦岛,8,-8,雪,1级,63
2019-02-01,葫芦岛,22,22,小雨,5级,100
2019-02-02,葫芦岛,35,15,晴,1级,58
2019-02-03,葫芦岛,32,20,中雨,1级,74
2019-02-04,葫芦岛,-4,-6,雪,5级,15
2019-02-05,葫芦岛,35,0,小雨,0级,5
2019-02-06,葫芦岛,6,-9,阴,1级,34
2019-02-07,葫芦岛,-1,18,大雨,4级,19
2019-02-08,葫芦岛,20,-10,小雨,2级,0
2019-02-09,葫芦岛,8,-8,小雨,4级,99
2019-02-10,葫芦岛,22,-4,晴,3级,94
2019-02-11,葫芦岛,14,-16,小雨,4级,73
2019-02-12,葫芦岛,8,24,中雨,4级,90
2019-02-13,葫芦岛,9,15,多云,2级,87
2019-02-14,葫芦岛,-3,4,晴,5级,81
2019-02-15,葫芦岛,23,-10,大雨,3级,26
2019-02-16,葫芦岛,32,12,大雨,6级,40
2019-02-17,葫芦岛,19,3,小雨,1级,4
2019-02-18,葫芦岛,25,23,大雨,6级,13
2019-02-19,葫芦岛,-5,6,多云,0级,27
2019-02-20,葫芦岛,13,8,大雨,6级,64
2019-02-21,葫芦岛,34,0,雪,5级,80
2019-02-22,葫芦岛,2,-9,雪,4级,93
2019-02-23,葫芦岛,14,5,雪,3级,56
2019-02-24,葫芦岛,30,12,阴,1级,43
2019-02-25,葫芦岛,22,-20,阴,1级,65
2019-02-26,葫芦岛,9,10,雪,3级,1
2019-02-27,葫芦岛,23,6,大雨,1级,6
2019-02-28,葫芦岛,-3,-16,阴,3级,57
2019-03-01,葫芦岛,2,8,中雨,3级,95
2019-03-02,葫芦岛,21,12,中雨,4级,20
2019-03-03,葫芦岛,22,4,晴,5级,80
2019-03-04,葫芦岛,27,-2,大雨,5级,92
2019-03-05,葫芦岛,35,-8,大雨,3级,45
2019-03-06,葫芦岛,3,20,小雨,5级,27
2019-03-07,葫芦岛,15,-8,大雨,3级,3
2019-03-08,葫芦岛,20,-19,大雨,3级,72
2019-03-09,葫芦岛,-5,8,多云,2级,85
2019-03-10,葫芦岛,17,4,大雨,4级,1
2019-03-11,葫芦岛,-3,-10,阴,3级,17
2019-03-12,葫芦岛,9,25,雪,0级,67
2019-03-13,葫芦岛,34,-6,多云,3级,22
2019-03-14,葫芦岛,-6,18,大雨,4级,42
2019-03-15,葫芦岛,28,19,晴,4级,85
2019-03-16,葫芦岛,35,24,小雨,6级,21
2019-03-17,葫芦岛,28,-1,晴,5级,71
2019-03-18,葫芦岛,24,10,雪,5级,98
2019-03-19,葫芦岛,32,16,中雨,1级,25
2019-03-20,葫芦岛,2,3,中雨,3级,34
2019-03-21,葫芦岛,5,-7,多云,4级,49
2019-03-22,葫芦岛,10,-13,阴,3级,50
2019-03-23,葫芦岛,30,-3,阴,6级,36
2019-03-24,葫芦岛,33,25,中雨,3级,88
2019-03-25,葫芦岛,19,-13,雪,1级,17
2019-03-26,葫芦岛,13,-4,小雨,1级,12
2019-03-27,葫芦岛,-9,-5,大雨,3级,95
2019-03-28,葫芦岛,-2,-18,大雨,0级,39
2019-03-29,葫芦岛,15,8,雪,2级,23
2019-03-30,葫芦岛,27,0,小雨,0级,91
2019-03-31,葫芦岛,2,-15,阴,0级,24
2019-04-01,葫芦岛,22,-3,小雨,2级,1
2019-04-02,葫芦岛,8,6,中雨,5级,52
2019-04-03,葫芦岛,14,8,小雨,3级,43
2019-04-04,葫芦岛,27,-8,小雨,3级,42
2019-04-05,葫芦岛,14,-7,多云,5级,32
2019-04-06,葫芦岛,18,22,大雨,2级,36
2019-04-07,葫芦岛,-7,-2,晴,0级,27
2019-04-08,葫芦岛,27,13,阴,4级,28
2019-04-09,葫芦岛,10,-17,多云,0级,1
2019-04-10,葫芦岛,-7,-20,阴,4级,41
2019-04-11,葫芦岛,9,-5,阴,0级,100
2019-04-12,葫芦岛,8,-18,多云,3级,2
2019-04-13,葫芦岛,25,22,雪,4级,13
2019-04-14,葫芦岛,24,2,多云,4级,50
2019-04-15,葫芦岛,30,-9,多云,4级,76
2019-04-16,葫芦岛,-5,1,晴,0级,20
2019-04-17,葫芦岛,-3,9,雪,4级,17
2019-04-18,葫芦岛,-5,-13,中雨,2级,1
2019-04-19,葫芦岛,1,-2,小雨,2级,56
2019-04-20,葫芦岛,21,-17,阴,6级,42
2019-04-21,葫芦岛,35,23,多云,6级,24
2019-04-22,葫芦岛,26,7,多云,5级,60
2019-04-23,葫芦岛,-6,18,中雨,5级,56
2019-04-24,葫芦岛,18,-5,小雨,5级,38
2019-04-25,葫芦岛,31,-16,多云,4级,98
2019-04-26,葫芦岛,4,22,阴,2级,98
2019-04-27,葫芦岛,15,-8,多云,4级,83
2019-04-28,葫芦岛,24,11,晴,2级,41
2019-04-29,葫芦岛,15,11,雪,1级,28
2019-04-30,葫芦岛,30,-11,晴,2级,73
2019-05-01,葫芦岛,27,17,中雨,1级,28
2019-05-02,葫芦岛,35,-12,晴,5级,81
2019-05-03,葫芦岛,6,-3,大雨,5级,19
2019-05-04,葫芦岛,10,8,晴,4级,67
2019-05-05,葫芦岛,7,-4,小雨,0级,37
2019-05-06,葫芦岛,-1,4,雪,4级,27
2019-05-07,葫芦岛,34,-12,多云,1级,72
2019-05-08,葫芦岛,27,3,中雨,5级,11
2019-05-09,葫芦岛,-10,-18,中雨,3级,12
2019-05-10,葫芦岛,4,-17,小雨,2级,51
2019-05-11,葫芦岛,14,-3,大雨,5级,41
2019-05-12,葫芦岛,15,22,晴,2级,100
2019-05-13,葫芦岛,33,24,大雨,0级,78
2019-05-14,葫芦岛,20,-9,大雨,5级,48
2019-05-15,葫芦岛,33,15,多云,2级,74
2019-05-16,葫芦岛,-6,-16,小雨,0级,21
2019-05-17,葫芦岛,21,0,中雨,0级,44
2019-05-18,葫芦岛,7,-2,多云,0级,75
2019-05-19,葫芦岛,15,6,晴,3级,26
2019-05-20,葫芦岛,-4,5,大雨,3级,26
2019-05-21,葫芦岛,16,19,雪,1级,45
2019-05-22,葫芦岛,32,-20,中雨,5级,32
2019-05-23,葫芦岛,17,-8,晴,1级,92
2019-05-24,葫芦岛,31,8,阴,6级,13
2019-05-25,葫芦岛,6,-18,晴,4级,40
2019-05-26,葫芦岛,5,11,雪,4级,42
2019-05-27,葫芦岛,14,2,雪,0级,31
2019-05-28,葫芦岛,31,-14,多云,6级,49
2019-05-29,葫芦岛,27,-10,大雨,2级,60
2019-05-30,葫芦岛,3,-1,阴,3级,30
2019-05-31,葫芦岛,8,25,大雨,2级,18
2019-06-01,葫芦岛,1,1,阴,3级,49
2019-06-02,葫芦岛,34,-8,小雨,0级,82
2019-06-03,葫芦岛,14,13,多云,3级,79
2019-06-04,葫芦岛,21,5,雪,0级,91
2019-06-05,葫芦岛,34,-20,大雨,2级,12
2019-06-06,葫芦岛,23,-20,大雨,3级,56
2019-06-07,葫芦岛,31,-5,大雨,4级,83
2019-06-08,葫芦岛,7,19,中雨,6级,50
2019-06-09,葫芦岛,10,-4,雪,4级,14
2019-06-10,葫芦岛,32,-3,大雨,6级,10
2019-06-11,葫芦岛,-3,6,多云,0级,36
2019-06-12,葫芦岛,27,-4,中雨,3级,46
2019-06-13,葫芦岛,-5,-3,多云,3级,69
2019-06-14,葫芦岛,7,-6,雪,5级,13
2019-06-15,葫芦岛,9,6,大雨,0级,67
2019-06-16,葫芦岛,20,6,多云,4级,20
2019-06-17,葫芦岛,19,-5,大雨,2级,74
2019-06-18,葫芦岛,14,8,小雨,5级,57
2019-06-19,葫芦岛,30,0,阴,6级,88
2019-06-20,葫芦岛,27,6,多云,1级,59
2019-06-21,葫芦岛,8,3,多云,4级,43
2019-06-22,葫芦岛,24,16,大雨,1级,84
2019-06-23,葫芦岛,12,-16,小雨,1级,21
2019-06-24,葫芦岛,5,16,大雨,4级,94
2019-06-25,葫芦岛,34,3,多云,4级,1
2019-06-26,葫芦岛,34,-15,小雨,4级,14
2019-06-27,葫芦岛,-10,15,中雨,1级,31
2019-06-28,葫芦岛,8,18,中雨,0级,72
2019-06-29,葫芦岛,10,20,阴,3级,61
2019-06-30,葫芦岛,30,-11,阴,1级,36
2019-07-01,葫芦岛,27,15,中雨,0级,46
2019-07-02,葫芦岛,34,15,中雨,2级,32
2019-07-03,葫芦岛,10,-12,小雨,2级,89
2019-07-04,葫芦岛,13,25,多云,4级,83
2019-07-05,葫芦岛,21,-9,晴,2级,89
2019-07-06,葫芦岛,20,-15,小雨,0级,70
2019-07-07,葫芦岛,3,-5,中雨,1级,57
2019-07-08,葫芦岛,25,9,雪,0级,73
2019-07-09,葫芦岛,8,21,中雨,3级,88
2019-07-10,葫芦岛,-9,-3,雪,0级,90
2019-07-11,葫芦岛,25,6,雪,3级,3
2019-07-12,葫芦岛,8,-16,阴,0级,79
2019-07-13,葫芦岛,-5,-1,中雨,0级,87
2019-07-14,葫芦岛,17,17,雪,5级,50
2019-07-15,葫芦岛,8,-20,晴,4级,51
2019-07-16,葫芦岛,20,25,阴,3级,25
2019-07-17,葫芦岛,2,16,中雨,4级,45
2019-07-18,葫芦岛,-6,3,晴,2级,31
2019-07-19,葫芦岛,24,-2,阴,4级,12
2019-07-20,葫芦岛,19,-1,雪,3级,66
2019-07-21,葫芦岛,17,1,雪,6级,30
2019-07-22,葫芦岛,12,13,中雨,5级,0
2019-07-23,葫芦岛,24,13,多云,4级,4
2019-07-24,葫芦岛,-1,6,晴,6级,67
2019-07-25,葫芦岛,4,20,小雨,4级,64
2019-07-26,葫芦岛,-6,15,小雨,2级,40
2019-07-27,葫芦岛,23,-6,小雨,0级,11
2019-07-28,葫芦岛,15,7,大雨,5级,62
2019-07-29,葫芦岛,16,-7,晴,4级,3
2019-07-30,葫芦岛,10,-6,小雨,0级,97
2019-07-31,葫芦岛,12,20,中雨,1级,71
2019-08-01,葫芦岛,0,-4,小雨,4级,28
2019-08-02,葫芦岛,-10,-16,小雨,5级,35
2019-08-03,葫芦岛,27,12,多云,5级,39
2019-08-04,葫芦岛,21,14,大雨,1级,21
2019-08-05,葫芦岛,15,-1,小雨,4级,52
2019-08-06,葫芦岛,21,19,雪,1级,71
2019-08-07,葫芦岛,19,18,多云,1级,1
2019-08-08,葫芦岛,-7,-4,阴,2级,67
2019-08-09,葫芦岛,0,21,大雨,3级,20
2019-08-10,葫芦岛,23,-16,阴,1级,16
2019-08-11,葫芦岛,-2,6,多云,1级,38
2019-08-12,葫芦岛,31,-5,雪,5级,95
2019-08-13,葫芦岛,28,-10,小雨,4级,60
2019-08-14,葫芦岛,12,3,阴,0级,93
2019-08-15,葫芦岛,32,-6,大雨,6级,27
2019-08-16,葫芦岛,3,-14,晴,4级,87
2019-08-17,葫芦岛,15,21,雪,5级,49
2019-08-18,葫芦岛,9,10,小雨,1级,31
2019-08-19,葫芦岛,15,-13,中雨,2级,90
2019-08-20,葫芦岛,30,-18,阴,0级,83
2019-08-21,葫芦岛,-7,7,阴,0级,8
2019-08-22,葫芦岛,12,12,阴,4级,66
2019-08-23,葫芦岛,-7,6,中雨,5级,1
2019-08-24,葫芦岛,33,20,多云,4级,23
2019-08-25,葫芦岛,17,-4,阴,6级,70
2019-08-26,葫芦岛,-9,6,雪,6级,63
2019-08-27,葫芦岛,17,8,中雨,0级,51
2019-08-28,葫芦岛,21,-6,小雨,0级,4
2019-08-29,葫芦岛,34,-15,多云,1级,5
2019-08-30,葫芦岛,14,2,晴,4级,91
2019-08-31,葫芦岛,29,-5,大雨,3级,15
2019-09-01,葫芦岛,10,18,阴,5级,21
2019-09-02,葫芦岛,11,-18,多云,3级,86
2019-09-03,葫芦岛,22,6,大雨,4级,21
2019-09-04,葫芦岛,-1,4,晴,2级,87
2019-09-05,葫芦岛,32,-14,大雨,3级,98
2019-09-06,葫芦岛,10,21,雪,4级,96
2019-09-07,葫芦岛,4,2,雪,4级,57
2019-09-08,葫芦岛,11,-6,晴,6级,96
2019-09-09,葫芦岛,-2,0,晴,6级,54
2019-09-10,葫芦岛,18,12,多云,2级,13
2019-09-11,葫芦岛,-6,-15,多云,4级,94
2019-09-12,葫芦岛,11,-9,大雨,3级,25
2019-09-13,葫芦岛,18,-2,大雨,2级,88
2019-09-14,葫芦岛,5,9,多云,4级,33
2019-09-15,葫芦岛,-5,6,多云,6级,52
2019-09-16,葫芦岛,20,-15,多云,5级,51
2019-09-17,葫芦岛,-7,5,阴,0级,30
2019-09-18,葫芦岛,13,-20,小雨,0级,50
2019-09-19,葫芦岛,0,-19,晴,4级,15
2019-09-20,葫芦岛,15,21,雪,5级,13
2019-09-21,葫芦岛,16,21,晴,1级,74
2019-09-22,葫芦岛,34,12,阴,2级,96
2019-09-23,葫芦岛,3,16,晴,5级,13
2019-09-24,葫芦岛,16,-18,中雨,3级,81
2019-09-25,葫芦岛,12,22,中雨,1级,51
2019-09-26,葫芦岛,17,8,阴,6级,63
2019-09-27,葫芦岛,23,-17,阴,3级,77
2019-09-28,葫芦岛,31,0,雪,5级,11
2019-09-29,葫芦岛,13,5,中雨,5级,97
2019-09-30,葫芦岛,24,-6,晴,5级,33
2019-10-01,葫芦岛,2,19,晴,0级,84
2019-10-02,葫芦岛,18,21,晴,6级,82
2019-10-03,葫芦岛,35,11,小雨,5级,0
2019-10-04,葫芦岛,-9,-4,多云,1级,89
2019-10-05,葫芦岛,2,25,雪,4级,87
2019-10-06,葫芦岛,20,7,雪,3级,79
2019-10-07,葫芦岛,32,-5,阴,6级,54
2019-10-08,葫芦岛,2,-7,阴,4级,52
2019-10-09,葫芦岛,30,-3,大雨,3级,45
2019-10-10,葫芦岛,26,11,大雨,2级,95
2019-10-11,葫芦岛,-8,24,多云,4级,74
2019-10-12,葫芦岛,23,17,小雨,3级,99
2019-10-13,葫芦岛,19,-5,雪,5级,19
2019-10-14,葫芦岛,33,6,小雨,2级,82
2019-10-15,葫芦岛,7,14,中雨,6级,76
2019-10-16,葫芦岛,19,25,中雨,3级,84
2019-10-17,葫芦岛,33,18,多云,2级,15
2019-10-18,葫芦岛,28,24,多云,2级,17
2019-10-19,葫芦岛,4,-10,雪,3级,12
2019-10-20,葫芦岛,1,11,小雨,6级,95
2019-10-21,葫芦岛,11,-15,小雨,3级,52
2019-10-22,葫芦岛,12,6,晴,2级,18
2019-10-23,葫芦岛,17,-2,大雨,6级,1
2019-10-24,葫芦岛,-3,17,晴,5级,37
2019-10-25,葫芦岛,12,15,大雨,1级,56
2019-10-26,葫芦岛,9,-18,晴,6级,36
2019-10-27,葫芦岛,5,5,雪,2级,21
2019-10-28,葫芦岛,19,-4,小雨,4级,25
2019-10-29,葫芦岛,14,19,多云,5级,99
2019-10-30,葫芦岛,34,10,晴,5级,93
2019-10-31,葫芦岛,1,17,大雨,3级,71
2019-11-01,葫芦岛,10,-7,中雨,6级,55
2019-11-02,葫芦岛,5,4,小雨,5级,88
2019-11-03,葫芦岛,-7,5,小雨,3级,80
2019-11-04,葫芦岛,35,10,小雨,0级,80
2019-11-05,葫芦岛,-5,19,雪,2级,82
2019-11-06,葫芦岛,14,2,阴,4级,56
2019-11-07,葫芦岛,22,18,晴,6级,26
2019-11-08,葫芦岛,-3,21,多云,6级,49
2019-11-09,葫芦岛,34,-4,阴,1级,71
2019-11-10,葫芦岛,9,-10,中雨,4级,95
2019-11-11,葫芦岛,-2,10,雪,3级,38
2019-11-12,葫芦岛,-7,14,晴,0级,88
2019-11-13,葫芦岛,3,14,大雨,0级,54
2019-11-14,葫芦岛,12,14,小雨,3级,0
2019-11-15,葫芦岛,-2,-17,中雨,0级,37
2019-11-16,葫芦岛,12,-1,晴,6级,32
2019-11-17,葫芦岛,15,-6,晴,3级,85
2019-11-18,葫芦岛,-7,22,阴,1级,50
2019-11-19,葫芦岛,-5,-16,多云,1级,95
2019-11-20,葫芦岛,-1,23,雪,6级,0
2019-11-21,葫芦岛,5,2,多云,5级,81
2019-11-22,葫芦岛,7,-7,阴,3级,25
2019-11-23,葫芦岛,23,14,中雨,6级,75
2019-11-24,葫芦岛,28,-13,晴,2级,67
2019-11-25,葫芦岛,27,-8,晴,5级,11
2019-11-26,葫芦岛,9,7,雪,5级,5
2019-11-27,葫芦岛,3,-4,晴,2级,95
2019-11-28,葫芦岛,21,-7,大雨,3级,19
2019-11-29,葫芦岛,0,-18,阴,3级,32
2019-11-30,葫芦岛,22,13,大雨,0级,94
2019-12-01,葫芦岛,35,18,阴,4级,72
2019-12-02,葫芦岛,2,12,中雨,1级,62
2019-12-03,葫芦岛,-3,-8,中雨,3级,0
2019-12-04,葫芦岛,22,22,阴,3级,58
2019-12-05,葫芦岛,3,-13,雪,5级,47
2019-12-06,葫芦岛,13,3,晴,2级,33
2019-12-07,葫芦岛,-8,12,小雨,6级,15
2019-12-08,葫芦岛,-3,-3,大雨,3级,71
2019-12-09,葫芦岛,14,-12,阴,2级,38
2019-12-10,葫芦岛,9,19,晴,1级,12
2019-12-11,葫芦岛,-6,-15,阴,2级,55
2019-12-12,葫芦岛,11,5,中雨,1级,100
2019-12-13,葫芦岛,13,16,阴,2级,24
2019-12-14,葫芦岛,15,19,小雨,3级,91
2019-12-15,葫芦岛,-7,-4,小雨,2级,10
2019-12-16,葫芦岛,18,16,中雨,3级,95
2019-12-17,葫芦岛,30,-1,大雨,6级,24
2019-12-18,葫芦岛,2,22,阴,0级,76
2019-12-19,葫芦岛,5,3,雪,2级,93
2019-12-20,葫芦岛,-1,-14,晴,6级,89
2019-12-21,葫芦岛,-6,-16,大雨,6级,99
2019-12-22,葫芦岛,3,-9,中雨,5级,73
2019-12-23,葫芦岛,-3,-7,大雨,4级,39
2019-12-24,葫芦岛,-2,6,大雨,0级,53
2019-12-25,葫芦岛,33,-17,晴,2级,11
2019-12-26,葫芦岛,6,-10,晴,4级,77
2019-12-27,葫芦岛,34,-14,晴,0级,4
2019-12-28,葫芦岛,-7,-6,阴,2级,1
2019-12-29,葫芦岛,30,7,大雨,0级,93
2019-12-30,葫芦岛,24,10,大雨,1级,96
2019-12-31,葫芦岛,-2,12,雪,2级,35
2020-01-01,葫芦岛,13,20,阴,0级,75
2020-01-02,葫芦岛,1,16,阴,3级,5
2020-01-03,葫芦岛,24,24,雪,0级,43
2020-01-04,葫芦岛,-8,16,雪,4级,43
2020-01-05,葫芦岛,28,-1,小雨,2级,91
2020-01-06,葫芦岛,-3,22,阴,4级,85
2020-01-07,葫芦岛,9,-20,多云,0级,42
2020-01-08,葫芦岛,-9,-10,小雨,3级,64
2020-01-09,葫芦岛,8,-9,小雨,3级,89
2020-01-10,葫芦岛,28,-17,多云,5级,11
2020-01-11,葫芦岛,-8,15,雪,6级,25
2020-01-12,葫芦岛,0,-13,多云,1级,91
2020-01-13,葫芦岛,4,12,晴,2级,23
2020-01-14,葫芦岛,0,-6,雪,6级,99
2020-01-15,葫芦岛,12,19,多云,4级,48
2020-01-16,葫芦岛,20,-2,晴,3级,32
2020-01-17,葫芦岛,34,-11,大雨,5级,95
2020-01-18,葫芦岛,20,-3,中雨,3级,68
2020-01-19,葫芦岛,-1,-20,大雨,4级,56
2020-01-20,葫芦岛,7,9,雪,3级,48
2020-01-21,葫芦岛,-4,5,小雨,5级,25
2020-01-22,葫芦岛,4,13,小雨,3级,94
